Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
25.0,2,1280.0,1,7.0,1.0,3,1.0,143.0,4.0,1,64.0,2.0,1.0,6,4.0,1,2889.0,26897.0,1.0,0,0,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0
22.0,2,534.0,1,15.0,3.0,3,1.0,144.0,2.0,0,59.0,3.0,1.0,2,4.0,2,2871.0,23785.0,1.0,0,0,15.0,3.0,3.0,80.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0
51.0,1,1456.0,1,1.0,4.0,3,1.0,145.0,1.0,0,30.0,2.0,3.0,0,1.0,2,7484.0,25796.0,3.0,0,0,20.0,4.0,3.0,80.0,0.0,23.0,1.0,2.0,13.0,12.0,12.0,8.0,0
34.0,1,658.0,1,7.0,3.0,1,1.0,147.0,1.0,1,66.0,1.0,2.0,2,3.0,2,6074.0,22887.0,1.0,0,1,24.0,4.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,6.0,1
54.0,0,142.0,0,26.0,3.0,0,1.0,148.0,4.0,0,30.0,4.0,4.0,3,4.0,2,17328.0,13871.0,2.0,0,1,12.0,3.0,3.0,80.0,0.0,23.0,3.0,3.0,5.0,3.0,4.0,4.0,0
24.0,2,1127.0,1,18.0,1.0,1,1.0,150.0,2.0,1,52.0,3.0,1.0,2,3.0,1,2774.0,13257.0,0.0,0,0,12.0,3.0,3.0,80.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,2.0,0
34.0,2,1031.0,1,6.0,4.0,1,1.0,151.0,3.0,0,45.0,2.0,2.0,6,2.0,0,4505.0,15000.0,6.0,0,0,15.0,3.0,3.0,80.0,1.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0
37.0,2,1189.0,2,3.0,3.0,1,1.0,152.0,3.0,1,87.0,3.0,3.0,7,4.0,2,7428.0,14506.0,2.0,0,0,12.0,3.0,1.0,80.0,0.0,12.0,3.0,3.0,5.0,3.0,1.0,3.0,0
34.0,2,1354.0,1,5.0,3.0,3,1.0,153.0,3.0,0,45.0,2.0,3.0,3,1.0,2,11631.0,5615.0,2.0,0,0,12.0,3.0,4.0,80.0,0.0,14.0,6.0,3.0,11.0,10.0,5.0,8.0,0
36.0,1,1467.0,2,11.0,2.0,5,1.0,154.0,2.0,0,92.0,3.0,3.0,7,4.0,1,9738.0,22952.0,0.0,0,0,14.0,3.0,3.0,80.0,1.0,10.0,6.0,3.0,9.0,7.0,2.0,8.0,0
36.0,2,922.0,1,3.0,2.0,1,1.0,155.0,1.0,0,39.0,3.0,1.0,2,4.0,0,2835.0,2561.0,5.0,0,0,22.0,4.0,1.0,80.0,1.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,0
43.0,1,394.0,2,26.0,2.0,1,1.0,158.0,3.0,1,92.0,3.0,4.0,3,4.0,1,16959.0,19494.0,1.0,0,1,12.0,3.0,4.0,80.0,2.0,25.0,3.0,4.0,25.0,12.0,4.0,12.0,0
30.0,1,1312.0,1,23.0,3.0,1,1.0,159.0,1.0,1,96.0,1.0,1.0,6,3.0,0,2613.0,22310.0,1.0,0,0,25.0,4.0,3.0,80.0,3.0,10.0,2.0,2.0,10.0,7.0,0.0,9.0,0
33.0,0,750.0,2,22.0,2.0,2,1.0,160.0,3.0,1,95.0,3.0,2.0,7,2.0,1,6146.0,15480.0,0.0,0,0,13.0,3.0,1.0,80.0,1.0,8.0,2.0,4.0,7.0,7.0,0.0,7.0,0
56.0,2,441.0,1,14.0,4.0,1,1.0,161.0,2.0,0,72.0,3.0,1.0,6,2.0,1,4963.0,4510.0,9.0,0,1,18.0,3.0,1.0,80.0,3.0,7.0,2.0,3.0,5.0,4.0,4.0,3.0,1
51.0,2,684.0,1,6.0,3.0,1,1.0,162.0,1.0,1,51.0,3.0,5.0,5,3.0,2,19537.0,6462.0,7.0,0,0,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,15.0,0
31.0,2,249.0,2,6.0,4.0,1,1.0,163.0,2.0,1,76.0,1.0,2.0,7,3.0,1,6172.0,20739.0,4.0,0,1,18.0,3.0,2.0,80.0,0.0,12.0,3.0,2.0,7.0,7.0,7.0,7.0,1
26.0,2,841.0,1,6.0,3.0,4,1.0,164.0,3.0,0,46.0,2.0,1.0,6,2.0,1,2368.0,23300.0,1.0,0,0,19.0,3.0,3.0,80.0,0.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,0
58.0,2,147.0,1,23.0,4.0,3,1.0,165.0,4.0,0,94.0,3.0,3.0,0,4.0,1,10312.0,3465.0,1.0,0,0,12.0,3.0,4.0,80.0,1.0,40.0,3.0,2.0,40.0,10.0,15.0,6.0,1
19.0,2,528.0,2,22.0,1.0,2,1.0,167.0,4.0,1,50.0,3.0,1.0,8,3.0,2,1675.0,26820.0,1.0,0,1,19.0,3.0,4.0,80.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
22.0,2,594.0,1,2.0,1.0,5,1.0,169.0,3.0,1,100.0,3.0,1.0,2,4.0,1,2523.0,19299.0,0.0,0,0,14.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0
49.0,2,470.0,1,20.0,4.0,3,1.0,170.0,3.0,0,96.0,3.0,2.0,4,1.0,1,6567.0,5549.0,1.0,0,0,14.0,3.0,3.0,80.0,0.0,16.0,2.0,2.0,15.0,11.0,5.0,11.0,0
43.0,1,957.0,1,28.0,3.0,3,1.0,171.0,2.0,0,72.0,4.0,1.0,6,3.0,2,4739.0,16090.0,4.0,0,0,12.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,3.0,2.0,1.0,2.0,0
50.0,1,809.0,2,12.0,3.0,2,1.0,174.0,3.0,0,77.0,3.0,3.0,7,4.0,2,9208.0,6645.0,4.0,0,0,11.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,0
31.0,2,542.0,2,20.0,3.0,1,1.0,175.0,2.0,0,71.0,1.0,2.0,7,3.0,1,4559.0,24788.0,3.0,0,1,11.0,3.0,3.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1
41.0,2,802.0,2,9.0,1.0,1,1.0,176.0,3.0,1,96.0,3.0,3.0,7,3.0,0,8189.0,21196.0,3.0,0,1,13.0,3.0,3.0,80.0,1.0,12.0,2.0,3.0,9.0,7.0,0.0,7.0,0
26.0,2,1355.0,0,25.0,1.0,1,1.0,177.0,3.0,0,61.0,3.0,1.0,1,3.0,1,2942.0,8916.0,1.0,0,0,23.0,4.0,4.0,80.0,1.0,8.0,3.0,3.0,8.0,7.0,5.0,7.0,0
36.0,2,216.0,1,6.0,2.0,3,1.0,178.0,2.0,1,84.0,3.0,2.0,4,2.0,0,4941.0,2819.0,6.0,0,0,20.0,4.0,4.0,80.0,2.0,7.0,0.0,3.0,3.0,2.0,0.0,1.0,0
51.0,1,1150.0,1,8.0,4.0,1,1.0,179.0,1.0,1,53.0,1.0,3.0,4,4.0,2,10650.0,25150.0,2.0,0,0,15.0,3.0,4.0,80.0,0.0,18.0,2.0,3.0,4.0,2.0,0.0,3.0,1
39.0,2,1329.0,2,4.0,4.0,1,1.0,182.0,4.0,0,47.0,2.0,2.0,7,3.0,1,5902.0,14590.0,4.0,0,0,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,0
25.0,2,959.0,2,28.0,3.0,1,1.0,183.0,1.0,1,41.0,2.0,2.0,7,3.0,1,8639.0,24835.0,2.0,0,0,18.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
30.0,2,1240.0,0,9.0,3.0,0,1.0,184.0,3.0,1,48.0,3.0,2.0,1,4.0,1,6347.0,13982.0,0.0,0,1,19.0,3.0,4.0,80.0,0.0,12.0,2.0,1.0,11.0,9.0,4.0,7.0,0
32.0,2,1033.0,1,9.0,3.0,3,1.0,190.0,1.0,0,41.0,3.0,1.0,2,1.0,2,4200.0,10224.0,7.0,0,0,22.0,4.0,1.0,80.0,0.0,10.0,2.0,4.0,5.0,4.0,0.0,4.0,1
45.0,2,1316.0,1,29.0,3.0,3,1.0,192.0,3.0,1,83.0,3.0,1.0,6,4.0,2,3452.0,9752.0,5.0,0,0,13.0,3.0,2.0,80.0,0.0,9.0,2.0,2.0,6.0,5.0,0.0,3.0,0
38.0,2,364.0,1,3.0,5.0,5,1.0,193.0,4.0,0,32.0,3.0,2.0,6,3.0,2,4317.0,2302.0,3.0,0,1,20.0,4.0,2.0,80.0,0.0,19.0,2.0,3.0,3.0,2.0,2.0,2.0,0
30.0,2,438.0,1,18.0,3.0,1,1.0,194.0,1.0,0,75.0,3.0,1.0,6,3.0,2,2632.0,23910.0,1.0,0,0,14.0,3.0,3.0,80.0,0.0,5.0,4.0,2.0,5.0,4.0,0.0,4.0,0
32.0,1,689.0,2,9.0,2.0,3,1.0,195.0,4.0,1,35.0,1.0,2.0,7,4.0,0,4668.0,22812.0,0.0,0,0,17.0,3.0,4.0,80.0,3.0,9.0,2.0,4.0,8.0,7.0,0.0,7.0,0
30.0,2,201.0,1,5.0,3.0,5,1.0,197.0,4.0,0,84.0,3.0,1.0,6,1.0,0,3204.0,10415.0,5.0,0,0,14.0,3.0,4.0,80.0,1.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,0
30.0,2,1427.0,1,2.0,1.0,3,1.0,198.0,2.0,1,35.0,2.0,1.0,2,4.0,2,2720.0,11162.0,0.0,0,0,13.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,3.0,1.0,2.0,0
41.0,1,857.0,1,10.0,3.0,1,1.0,199.0,4.0,1,91.0,2.0,4.0,3,1.0,0,17181.0,12888.0,4.0,0,0,13.0,3.0,2.0,80.0,1.0,21.0,2.0,2.0,7.0,6.0,7.0,7.0,0
41.0,2,933.0,1,9.0,4.0,1,1.0,200.0,3.0,1,94.0,3.0,1.0,2,1.0,1,2238.0,6961.0,2.0,0,0,21.0,4.0,4.0,80.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,4.0,0
19.0,2,1181.0,1,3.0,1.0,3,1.0,201.0,2.0,0,79.0,3.0,1.0,2,2.0,2,1483.0,16102.0,1.0,0,0,14.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0
40.0,1,1395.0,1,26.0,3.0,3,1.0,202.0,2.0,0,54.0,3.0,2.0,6,2.0,0,5605.0,8504.0,1.0,0,0,11.0,3.0,1.0,80.0,1.0,20.0,2.0,3.0,20.0,7.0,2.0,13.0,0
35.0,2,662.0,2,1.0,5.0,2,1.0,204.0,3.0,1,94.0,3.0,3.0,7,2.0,1,7295.0,11439.0,1.0,0,0,13.0,3.0,1.0,80.0,2.0,10.0,3.0,3.0,10.0,8.0,0.0,6.0,0
53.0,2,1436.0,2,6.0,2.0,2,1.0,205.0,2.0,1,34.0,3.0,2.0,8,3.0,1,2306.0,16047.0,2.0,0,1,20.0,4.0,4.0,80.0,1.0,13.0,3.0,1.0,7.0,7.0,4.0,5.0,0
45.0,2,194.0,1,9.0,3.0,1,1.0,206.0,2.0,1,60.0,3.0,2.0,2,2.0,0,2348.0,10901.0,8.0,0,0,18.0,3.0,3.0,80.0,1.0,20.0,2.0,1.0,17.0,9.0,0.0,15.0,0
32.0,1,967.0,2,8.0,3.0,2,1.0,207.0,2.0,0,43.0,3.0,3.0,7,4.0,2,8998.0,15589.0,1.0,0,0,14.0,3.0,4.0,80.0,0.0,9.0,2.0,3.0,9.0,8.0,3.0,7.0,0
29.0,0,1496.0,1,1.0,1.0,5,1.0,208.0,4.0,1,41.0,3.0,2.0,4,3.0,1,4319.0,26283.0,1.0,0,0,13.0,3.0,1.0,80.0,1.0,10.0,1.0,3.0,10.0,7.0,0.0,9.0,0
51.0,2,1169.0,1,7.0,4.0,3,1.0,211.0,2.0,1,34.0,2.0,2.0,4,3.0,1,6132.0,13983.0,2.0,0,0,17.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,0
58.0,2,1145.0,1,9.0,3.0,3,1.0,214.0,2.0,0,75.0,2.0,1.0,6,2.0,1,3346.0,11873.0,4.0,0,1,20.0,4.0,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0
40.0,2,630.0,2,4.0,4.0,2,1.0,215.0,3.0,1,67.0,2.0,3.0,7,4.0,1,10855.0,8552.0,7.0,0,0,11.0,3.0,1.0,80.0,1.0,15.0,2.0,2.0,12.0,11.0,2.0,11.0,0
34.0,1,303.0,2,2.0,4.0,2,1.0,216.0,3.0,0,75.0,3.0,1.0,8,3.0,1,2231.0,11314.0,6.0,0,0,18.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,4.0,3.0,1.0,2.0,0
22.0,2,1256.0,1,19.0,1.0,3,1.0,217.0,3.0,1,80.0,3.0,1.0,6,4.0,1,2323.0,11992.0,1.0,0,0,24.0,4.0,1.0,80.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,0
27.0,0,691.0,1,9.0,3.0,3,1.0,218.0,4.0,1,57.0,3.0,1.0,6,2.0,0,2024.0,5970.0,6.0,0,0,18.0,3.0,4.0,80.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,0
28.0,2,440.0,1,21.0,3.0,3,1.0,221.0,3.0,1,42.0,3.0,1.0,6,4.0,1,2713.0,6672.0,1.0,0,0,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,5.0,2.0,0.0,2.0,0
57.0,2,334.0,1,24.0,2.0,1,1.0,223.0,3.0,1,83.0,4.0,3.0,0,4.0,0,9439.0,23402.0,3.0,0,1,16.0,3.0,2.0,80.0,1.0,12.0,2.0,1.0,5.0,3.0,1.0,4.0,0
27.0,0,1450.0,1,3.0,3.0,3,1.0,224.0,3.0,1,79.0,2.0,1.0,6,3.0,0,2566.0,25326.0,1.0,0,1,15.0,3.0,4.0,80.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0
50.0,2,1452.0,1,11.0,3.0,1,1.0,226.0,3.0,0,53.0,3.0,5.0,3,2.0,2,19926.0,17053.0,3.0,0,0,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0,0
41.0,2,465.0,1,14.0,3.0,1,1.0,227.0,1.0,1,56.0,3.0,1.0,6,3.0,0,2451.0,4609.0,4.0,0,0,12.0,3.0,1.0,80.0,1.0,13.0,2.0,3.0,9.0,8.0,1.0,8.0,0
30.0,2,1339.0,2,5.0,3.0,1,1.0,228.0,2.0,0,41.0,3.0,3.0,7,4.0,1,9419.0,8053.0,2.0,0,0,12.0,3.0,3.0,80.0,1.0,12.0,2.0,3.0,10.0,9.0,7.0,4.0,0
38.0,2,702.0,2,1.0,4.0,1,1.0,230.0,1.0,0,59.0,2.0,2.0,7,4.0,2,8686.0,12930.0,4.0,0,0,22.0,4.0,3.0,80.0,0.0,12.0,2.0,4.0,8.0,3.0,0.0,7.0,0
32.0,2,120.0,1,6.0,5.0,1,1.0,231.0,3.0,1,43.0,3.0,1.0,6,3.0,2,3038.0,12430.0,3.0,0,0,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,4.0,0
27.0,2,1157.0,1,17.0,3.0,5,1.0,233.0,3.0,1,51.0,3.0,1.0,6,2.0,1,3058.0,13364.0,0.0,0,1,16.0,3.0,4.0,80.0,1.0,6.0,3.0,2.0,5.0,2.0,1.0,1.0,0
19.0,1,602.0,2,1.0,1.0,5,1.0,235.0,3.0,0,100.0,1.0,1.0,8,1.0,2,2325.0,20989.0,0.0,0,0,21.0,4.0,1.0,80.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1
36.0,1,1480.0,1,3.0,2.0,3,1.0,238.0,4.0,1,30.0,3.0,1.0,2,2.0,2,2088.0,15062.0,4.0,0,0,12.0,3.0,3.0,80.0,0.0,13.0,3.0,2.0,8.0,7.0,7.0,2.0,0
30.0,0,111.0,1,9.0,3.0,3,1.0,239.0,3.0,1,66.0,3.0,2.0,2,1.0,0,3072.0,11012.0,1.0,0,0,11.0,3.0,3.0,80.0,2.0,12.0,4.0,3.0,12.0,9.0,6.0,10.0,0
45.0,2,1268.0,2,4.0,2.0,1,1.0,240.0,3.0,0,30.0,3.0,2.0,7,1.0,0,5006.0,6319.0,4.0,0,1,11.0,3.0,1.0,80.0,1.0,9.0,3.0,4.0,5.0,4.0,0.0,3.0,0
56.0,2,713.0,1,8.0,3.0,1,1.0,241.0,3.0,0,67.0,3.0,1.0,6,1.0,0,4257.0,13939.0,4.0,0,1,18.0,3.0,3.0,80.0,1.0,19.0,3.0,3.0,2.0,2.0,2.0,2.0,0
33.0,2,134.0,1,2.0,3.0,1,1.0,242.0,3.0,1,90.0,3.0,1.0,6,4.0,2,2500.0,10515.0,0.0,0,0,14.0,3.0,1.0,80.0,0.0,4.0,2.0,4.0,3.0,1.0,0.0,2.0,0
19.0,2,303.0,1,2.0,3.0,1,1.0,243.0,2.0,1,47.0,2.0,1.0,2,4.0,2,1102.0,9241.0,1.0,0,0,22.0,4.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1
46.0,2,526.0,2,1.0,2.0,2,1.0,244.0,2.0,0,92.0,3.0,3.0,7,1.0,0,10453.0,2137.0,1.0,0,0,25.0,4.0,3.0,80.0,3.0,24.0,2.0,3.0,24.0,13.0,15.0,7.0,0
38.0,2,1380.0,1,9.0,2.0,1,1.0,245.0,3.0,0,75.0,3.0,1.0,2,4.0,2,2288.0,6319.0,1.0,0,0,12.0,3.0,3.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,0
31.0,2,140.0,1,12.0,1.0,3,1.0,246.0,3.0,0,95.0,3.0,1.0,6,4.0,1,3929.0,6984.0,8.0,0,1,23.0,4.0,3.0,80.0,1.0,7.0,0.0,3.0,4.0,2.0,0.0,2.0,0
34.0,2,629.0,1,27.0,2.0,3,1.0,247.0,4.0,0,95.0,3.0,1.0,6,2.0,2,2311.0,5711.0,2.0,0,0,15.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,1.0,2.0,0
41.0,2,1356.0,2,20.0,2.0,2,1.0,248.0,2.0,0,70.0,3.0,1.0,8,2.0,2,3140.0,21728.0,1.0,0,1,22.0,4.0,4.0,80.0,0.0,4.0,5.0,2.0,4.0,3.0,0.0,2.0,1
50.0,2,328.0,1,1.0,3.0,3,1.0,249.0,3.0,1,86.0,2.0,1.0,2,3.0,1,3690.0,3425.0,2.0,0,0,15.0,3.0,4.0,80.0,1.0,5.0,2.0,2.0,3.0,2.0,0.0,2.0,0
53.0,2,1084.0,1,13.0,2.0,3,1.0,250.0,4.0,0,57.0,4.0,2.0,4,1.0,0,4450.0,26250.0,1.0,0,0,11.0,3.0,3.0,80.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0,0
33.0,2,931.0,1,14.0,3.0,3,1.0,252.0,4.0,0,72.0,3.0,1.0,6,2.0,1,2756.0,4673.0,1.0,0,0,13.0,3.0,4.0,80.0,1.0,8.0,5.0,3.0,8.0,7.0,1.0,6.0,0
40.0,2,989.0,1,4.0,1.0,3,1.0,253.0,4.0,0,46.0,3.0,5.0,3,3.0,1,19033.0,6499.0,1.0,0,0,14.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,20.0,8.0,9.0,9.0,0
55.0,2,692.0,1,14.0,4.0,3,1.0,254.0,3.0,1,61.0,4.0,5.0,5,2.0,2,18722.0,13339.0,8.0,0,0,11.0,3.0,4.0,80.0,0.0,36.0,3.0,3.0,24.0,15.0,2.0,15.0,0
34.0,1,1069.0,1,2.0,1.0,1,1.0,256.0,4.0,1,45.0,2.0,2.0,4,3.0,1,9547.0,14074.0,1.0,0,0,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,9.0,1.0,9.0,0
51.0,2,313.0,1,3.0,3.0,3,1.0,258.0,4.0,0,98.0,3.0,4.0,0,2.0,2,13734.0,7192.0,3.0,0,0,18.0,3.0,3.0,80.0,0.0,21.0,6.0,3.0,7.0,7.0,1.0,0.0,0
52.0,2,699.0,1,1.0,4.0,1,1.0,259.0,3.0,1,65.0,2.0,5.0,3,3.0,1,19999.0,5678.0,0.0,0,0,14.0,3.0,1.0,80.0,1.0,34.0,5.0,3.0,33.0,18.0,11.0,9.0,0
27.0,2,894.0,1,9.0,3.0,3,1.0,260.0,4.0,0,99.0,3.0,1.0,6,2.0,2,2279.0,11781.0,1.0,0,0,16.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,7.0,7.0,0.0,3.0,0
35.0,2,556.0,1,23.0,2.0,1,1.0,261.0,2.0,1,50.0,2.0,2.0,4,3.0,1,5916.0,15497.0,3.0,0,1,13.0,3.0,1.0,80.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,1
43.0,0,1344.0,1,7.0,3.0,3,1.0,262.0,4.0,1,37.0,4.0,1.0,6,4.0,0,2089.0,5228.0,4.0,0,0,14.0,3.0,4.0,80.0,3.0,7.0,3.0,4.0,5.0,4.0,2.0,2.0,0
45.0,0,1195.0,1,2.0,2.0,3,1.0,264.0,1.0,1,65.0,2.0,4.0,3,4.0,1,16792.0,20462.0,9.0,0,0,23.0,4.0,4.0,80.0,1.0,22.0,1.0,3.0,20.0,8.0,11.0,8.0,0
37.0,2,290.0,1,21.0,3.0,1,1.0,267.0,2.0,1,65.0,4.0,1.0,6,1.0,1,3564.0,22977.0,1.0,0,1,12.0,3.0,1.0,80.0,1.0,8.0,3.0,2.0,8.0,7.0,1.0,7.0,0
35.0,1,138.0,1,2.0,3.0,3,1.0,269.0,2.0,0,37.0,3.0,2.0,2,2.0,2,4425.0,15986.0,5.0,0,0,11.0,3.0,4.0,80.0,0.0,10.0,5.0,3.0,6.0,2.0,1.0,2.0,0
42.0,0,926.0,1,21.0,2.0,3,1.0,270.0,3.0,0,36.0,3.0,2.0,4,3.0,0,5265.0,16439.0,2.0,0,0,16.0,3.0,2.0,80.0,1.0,11.0,5.0,3.0,5.0,3.0,0.0,2.0,0
38.0,2,1261.0,1,2.0,4.0,1,1.0,271.0,4.0,1,88.0,3.0,2.0,4,3.0,1,6553.0,7259.0,9.0,0,0,14.0,3.0,2.0,80.0,0.0,14.0,3.0,3.0,1.0,0.0,0.0,0.0,0
38.0,2,1084.0,1,29.0,3.0,5,1.0,273.0,4.0,1,54.0,3.0,2.0,4,4.0,1,6261.0,4185.0,3.0,0,0,18.0,3.0,1.0,80.0,1.0,9.0,3.0,1.0,7.0,7.0,1.0,7.0,0
27.0,1,472.0,1,1.0,1.0,5,1.0,274.0,3.0,1,60.0,2.0,2.0,4,1.0,1,4298.0,9679.0,5.0,0,0,19.0,3.0,3.0,80.0,1.0,6.0,1.0,3.0,2.0,2.0,2.0,0.0,0
49.0,0,1002.0,1,18.0,4.0,1,1.0,275.0,4.0,1,92.0,3.0,2.0,4,4.0,0,6804.0,23793.0,1.0,0,1,15.0,3.0,1.0,80.0,2.0,7.0,0.0,3.0,7.0,7.0,1.0,7.0,0
34.0,1,878.0,1,10.0,4.0,3,1.0,277.0,4.0,1,43.0,3.0,1.0,6,3.0,0,3815.0,5972.0,1.0,0,1,17.0,3.0,4.0,80.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,0.0,0
40.0,2,905.0,1,19.0,2.0,3,1.0,281.0,3.0,1,99.0,3.0,2.0,2,4.0,1,2741.0,16523.0,8.0,0,1,15.0,3.0,3.0,80.0,1.0,15.0,2.0,4.0,7.0,2.0,3.0,7.0,0
38.0,2,1180.0,1,29.0,1.0,3,1.0,282.0,2.0,1,70.0,3.0,2.0,0,1.0,1,6673.0,11354.0,7.0,0,1,19.0,3.0,2.0,80.0,0.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,1
29.0,2,121.0,2,27.0,3.0,2,1.0,283.0,2.0,0,35.0,3.0,3.0,7,4.0,1,7639.0,24525.0,1.0,0,0,22.0,4.0,4.0,80.0,3.0,10.0,3.0,2.0,10.0,4.0,1.0,9.0,1
22.0,2,1136.0,1,5.0,3.0,1,1.0,284.0,4.0,1,60.0,4.0,1.0,6,2.0,0,2328.0,12392.0,1.0,0,1,16.0,3.0,1.0,80.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,0
36.0,1,635.0,1,18.0,1.0,3,1.0,286.0,2.0,0,73.0,3.0,1.0,2,4.0,2,2153.0,7703.0,1.0,0,0,13.0,3.0,1.0,80.0,0.0,8.0,2.0,3.0,8.0,1.0,1.0,7.0,0
40.0,0,1151.0,1,9.0,5.0,1,1.0,287.0,4.0,1,63.0,2.0,2.0,0,4.0,1,4876.0,14242.0,9.0,0,0,14.0,3.0,4.0,80.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,2.0,0
46.0,2,644.0,1,1.0,4.0,3,1.0,288.0,4.0,1,97.0,3.0,3.0,0,1.0,0,9396.0,12368.0,7.0,0,0,16.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,4.0,2.0,0.0,3.0,0
32.0,2,1045.0,2,4.0,4.0,3,1.0,291.0,4.0,1,32.0,1.0,3.0,7,4.0,1,10400.0,25812.0,1.0,0,0,11.0,3.0,3.0,80.0,0.0,14.0,2.0,2.0,14.0,8.0,9.0,8.0,1
30.0,0,829.0,1,1.0,1.0,1,1.0,292.0,3.0,1,88.0,2.0,3.0,4,3.0,2,8474.0,20925.0,1.0,0,0,22.0,4.0,3.0,80.0,0.0,12.0,2.0,3.0,11.0,8.0,5.0,8.0,0
27.0,1,1242.0,2,20.0,3.0,1,1.0,293.0,4.0,0,90.0,3.0,2.0,7,3.0,2,9981.0,12916.0,1.0,0,0,14.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,0
51.0,2,1469.0,1,8.0,4.0,1,1.0,296.0,2.0,1,81.0,2.0,3.0,5,2.0,1,12490.0,15736.0,5.0,0,0,16.0,3.0,4.0,80.0,2.0,16.0,5.0,1.0,10.0,9.0,4.0,7.0,0
30.0,2,1005.0,1,3.0,3.0,5,1.0,297.0,4.0,0,88.0,3.0,1.0,6,1.0,2,2657.0,8556.0,5.0,0,1,11.0,3.0,3.0,80.0,0.0,8.0,5.0,3.0,5.0,2.0,0.0,4.0,1
41.0,2,896.0,2,6.0,3.0,1,1.0,298.0,4.0,0,75.0,3.0,3.0,3,4.0,2,13591.0,14674.0,3.0,0,1,18.0,3.0,3.0,80.0,0.0,16.0,3.0,3.0,1.0,0.0,0.0,0.0,0
30.0,1,334.0,2,26.0,4.0,2,1.0,299.0,3.0,0,52.0,2.0,2.0,7,1.0,2,6696.0,22967.0,5.0,0,0,15.0,3.0,3.0,80.0,0.0,9.0,5.0,2.0,6.0,3.0,0.0,1.0,1
29.0,2,992.0,1,1.0,3.0,5,1.0,300.0,3.0,1,85.0,3.0,1.0,6,3.0,2,2058.0,19757.0,0.0,0,0,14.0,3.0,4.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,1.0,5.0,1
